34237.270858592,2
34241.250910368,1
34241.356919711,1
34245.224959568,2
34245.262209104,1
34245.672780074,1
34245.674059568,1
34246.030552641,2
34247.22197225,2
34247.579043332,1
34248.142849943,1
34248.278751345,1
34249.228466979,2
34249.567637889,2
34250.052853725,2
34251.548421199,1
34252.026769028,1
34252.035781891,1
34252.036050627,1
34252.041026995,1
34254.506177558,1
34254.551228673,1
34254.910831491,1
34255.023365001,1
34255.109463134,2
34255.114553857,2
34259.711380182,1
34259.724548113,1
34259.726521529,1
34259.729354581,1
34260.147751037,1
34260.711647987,1
34261.326454392,1
34261.329632515,1
34261.82426491,1
34261.970656553,2
34261.980366825,2
34262.272382947,2
34262.276973144,2
34262.673919246,2
34263.383680622,2
34263.550587757,2
34263.693134347,2
34263.701870855,2
34263.816079403,2
34264.211720044,1
34264.339810762,2
34264.984305712,2
34269.552945108,1
34270.081384604,2
34270.962946969,2
34272.829760724,1
34272.829923763,1
34272.831270557,1
34272.831430603,1
34272.831533916,1
34275.046305444,2
34276.820806411,1
34278.29204567,1
34278.294117812,1
34278.312801226,1
34278.313963231,2
34278.319071004,2
34278.397844515,1
34279.067414315,1
34280.541855794,1
34280.848582372,1
34280.849232504,1
34280.850836468,1
34281.055944547,1
34281.105981953,1
34281.170340939,1
34281.287730782,2
34281.28962058,2
34281.36288348,1
34282.636246099,1
34282.638938235,1
34282.639779108,1
34282.652835144,2
34283.720714426,2
34283.723099262,2
34284.336437294,1
34284.512879452,2
34284.513625461,1
34284.836690741,1
34284.945085524,1
34286.160536013,1
34286.423011452,1
34286.426195512,1
34286.515103763,2
34286.523102674,1
34286.620583062,2
34286.725826806,2
34286.934063342,1
34286.934181529,1
34286.96989317,1
34290.751483909,2
34291.006904866,2
34291.007149215,1
34291.036721597,1
34291.037356793,1
34291.038801267,1
34291.03885144,1
34291.039061748,1
34291.840455854,1
34292.071160042,2
34292.405532595,1
34292.563436987,1
34292.676315644,1
34292.707751266,1
34292.708772695,1
34293.413879823,1
34295.668404133,1
34295.890308056,1
34297.208321466,1
34297.208408762,1
34297.220953733,1
34297.225109398,1
34297.227730654,1
34297.229325854,1
34297.232521343,1
34297.232655707,1
34297.335202049,1
34301.147361186,1
34302.183662898,1
34302.185911531,1
34303.187548709,1
34303.189211533,1
34303.19002855,1
34303.99823908,1
34304.000273529,1
34304.008698429,1
34304.010302144,1
34305.048243452,2
34306.227563051,2
34306.232450731,1
34306.706709947,2
34306.966478971,1
34307.480744985,1
34307.589981599,1
34307.591958573,1
34307.594320801,1
34307.596074939,1
34307.606443341,1
34307.610526451,1
34307.610879774,1
34307.611143937,1
34307.613306761,1
34307.637435152,1
34307.637944674,1
34307.638421977,1
34307.641142049,1
34307.641288729,1
34307.641476336,1
34307.642740105,1
34307.644675478,1
34307.644866159,1
34307.646534907,1
34307.6489328,1
34307.649035094,1
34307.649559941,1
34307.651659373,1
34307.661211578,1
34307.700537437,1
34307.700769663,2
34308.166543829,1
34309.163743383,1
34309.163770068,2
34309.267742427,2
34309.396308104,2
34309.405557035,2
34309.469092828,2
34309.469214594,2
34309.46984656,2
34309.469930135,2
34309.469930135,2
34309.47003043,2
34309.470835007,2
34309.470920935,2
34309.471179532,2
34309.471615612,2
34309.471630689,2
34309.471904386,2
34309.473183618,2
34310.027168327,2
34310.029612775,2
34310.051449756,2
34310.062419714,2
34312.410655084,2
34312.410889251,1
34312.922733379,2
34314.290486914,2
34315.045930983,2
34315.046098935,2
34315.047098812,2
34315.047133391,2
34315.414985739,2
34315.60583171,1
34315.60592387,1
34315.606136358,1
34315.606762323,1
34317.212129983,2
34317.21218153,2
34319.346851652,2
34320.58011109,1
34320.580839662,1
34320.580940671,1
34320.582098698,1
34320.597088843,1
34320.614903425,1
34322.029396086,1
34322.030498635,1
34323.639841351,2
34323.653276,2
34324.482762127,1
34324.483238702,1
34324.484467417,1
34324.484610694,1
34324.484727513,1
34325.306894873,1
34327.588503086,1
34327.98360022,1
34327.985588224,1
34330.052378557,2
34333.046986076,2
34333.054336151,2
34335.302429913,2
34340.059738677,2
34341.221159998,1
34343.020921762,1
34345.912471761,2
34346.15125385,2
34346.451441353,2
34346.452162001,2
34346.452546358,2
34346.452989969,2
34346.453013039,2
34346.453970317,2
34346.460986799,2
34346.465033058,2
34347.350992575,1
34348.179408498,2
34348.179884712,2
34348.179979747,1
34348.421560518,2
34348.423553102,2
34349.122200378,1
34349.122340129,1
34349.12319285,1
34349.123410676,1
34349.123818947,1
34349.19286263,2
34349.196165978,2
34351.231777173,2
34351.358467286,2
34360.044918622,2
34361.905320947,1
34362.88519012,1
34365.036732074,2
34367.013445161,2
34367.014106831,2
34368.697724649,2
34368.699547599,2
34368.699642053,2
34368.699793969,2
34368.700137852,2
34368.700450019,2
34368.700539092,2
34368.700542036,2
34368.70079035,2
34368.700830076,2
34368.700860275,2
34368.700866494,2
34368.701127866,2
34368.70115619,2
34368.701218301,2
34368.701732083,2
34368.701819674,2
34368.702136464,2
34368.732674154,2
34368.785337608,2
34368.92246095,2
34369.597431848,2
34382.660910125,2
34389.62416514,2
34394.095659394,2
34394.606427021,1
34395.399528953,1
34395.849170983,1
34395.849398821,1
34395.85029773,1
34395.850301326,1
34395.850304905,1
34395.850983056,1
34395.851524776,1
34395.851548641,1
34395.851630375,1
34395.851650579,1
34395.851678657,1
34395.851732961,1
34397.85765183,1
34397.85837509,1
34397.860144016,1
34397.860679867,1
34397.860886704,1
34397.860951983,1
34397.861156967,1
34398.660468709,2
34398.660724841,1
34400.29669021,1
34400.450671734,2
34403.572120982,1
34403.572189522,1
34403.573190795,1
34403.573735486,1
34403.574112007,1
34403.574228175,1
34407.712941259,1
34407.713018972,1
34407.714485614,1
34407.714527723,1
34407.714606814,1
34407.7151392,1
34412.614787613,1
34415.183941074,1
34415.184025545,1
34415.186152409,1
34415.287298074,2
34415.71233207,2
34415.736471202,2
34415.994442543,2
34415.995154822,2
34416.397550909,1
34416.530799003,1
34416.535721129,1
34416.538799376,1
34416.538949094,1
34416.538951627,1
34416.622926383,1
34416.725196613,1
34416.778071249,1
34416.780434262,1
34416.782279608,2
34416.822586043,2
34416.826309864,2
34416.826419217,2
34417.747132875,2
34419.711946349,2
34419.729609006,2
34419.732819584,2
34419.732892336,2
34419.736801265,1
34420.188375383,1
34420.188787916,1
34420.189335276,1
34420.189424905,1
34420.189786455,1
34420.191298272,1
34420.354315857,1
34420.371076237,1
34420.81647471,1
34420.816550948,1
34421.880790472,2
34421.88686614,2
34422.563518443,1
34426.582376962,2
34426.582481936,2
34426.583064577,2
34428.938148053,2
34428.938232361,2
34428.938495164,2
34428.939162099,2
34436.977336729,2
34436.977336729,2
34436.985502874,2
34436.991765004,1
34436.998219445,2
34442.103763915,1
34443.451237605,1
34444.551181696,1
34444.552593638,1
34445.20964143,1
34445.209815569,1
34445.215685812,1
34445.811213814,1
34445.820302975,1
34446.634921155,1
34447.458734714,2
34447.461651338,2
34447.469445674,1
34447.631302518,1
34447.903690494,1
34447.982862549,1
34448.039293052,2
34448.040695227,2
34448.050700555,2
34448.050944093,1
34448.140469633,2
34448.239362371,2
34448.339135642,2
34448.33982072,1
34448.404901629,1
34449.057205924,2
34452.897145317,1
34454.038969821,2
34454.351356021,2
34454.596274167,1
34454.603983885,1
34454.647388077,2
34454.713256856,2
34454.748963323,2
34454.755568198,2
34454.755993301,2
34454.756007471,2
34454.7564097,2
34454.757882853,1
34454.757976575,1
34454.758017139,1
34454.758384806,1
34455.455989701,2
34455.456753945,2
34455.458353496,2
34455.52606923,2
34455.644374684,2
34455.654654027,2
34455.733628506,1
34455.746411579,2
34455.747704341,2
34455.84572763,2
34455.846740498,2
34458.973186034,1
34458.973334257,1
34459.068885461,2
34463.520140574,1
34463.520217698,1
34463.520598374,1
34468.838809524,2
34469.756460586,2
34469.777557794,1
34469.906948804,1
34469.909133724,1
34469.909202233,1
34474.743810617,2
34475.721984647,2
34475.723069239,2
34477.425647466,2
34481.97766947,2
34482.026208488,2
34485.038186705,2
34485.191416354,2
34486.980529777,2
34487.455575506,2
34488.028055303,2
34491.220578852,2
34491.224402013,2
34491.22442037,2
34491.328540285,1
34491.328732634,1
34491.328751079,1
34493.209596019,1
34493.211490755,1
34495.077680752,1
34495.180088821,1
34495.180166283,1
34495.621016423,2
34496.420458979,2
34498.554677594,1
34500.116677361,2
34500.117084989,2
34501.246889808,2
34501.87589507,2
34503.942934464,2
34506.778965031,2
34508.214365279,2
34508.214762353,2
34508.460034493,1
34508.876429284,2
34510.172751663,1
34511.992432417,2
34511.993664812,2
34513.101295254,1
34513.107338535,1
34513.193338412,2
34513.206949467,2
34513.207024871,2
34513.33089955,1
34513.767790142,1
34514.644382914,1
34515.024012326,1
34515.024109202,1
34515.024223695,1
34521.172830686,1
34521.172911206,1
34521.176889867,1
34521.177041006,1
34521.177044328,1
34521.177178801,1
34521.177928866,1
34521.178051061,1
34522.06437336,2
34531.241964351,2
34532.912466795,2
34533.22213435,2
34534.175368899,1
34535.173762107,1
34535.639444606,2
34546.407504052,2
34546.407504052,2
34546.407504052,2
34546.545298382,1
34547.541753734,1
34547.54710303,1
34547.548085467,1
34547.548655852,1
34547.54877337,1
34547.54893264,1
34547.548969051,1
34547.548990759,1
34547.549018916,1
34547.549477663,1
34547.549483959,1
34547.549677575,1
34547.550824793,1
34547.568518832,2
34547.643598169,2
34551.181144615,1
34551.181230076,1
34560.042619517,2
34561.245748152,2
34569.579774019,2
34569.588208673,2
34569.588316975,2
34569.593338688,2
34569.595789782,2
34569.600343872,2
34569.603534025,2
34569.615963611,1
34569.61666388,1
34569.61725031,1
34575.154934624,1
34575.15649122,1
34577.095355522,2
34577.187776285,1
34577.188238302,1
34577.675865749,1
34585.086129159,1
34585.103796584,1
34585.552350167,1
34585.552477912,1
34585.553567161,1
34585.553691061,1
34585.554585194,1
34585.554627703,1
34585.555745061,1
34585.555812305,1
34585.557167774,1
34585.58867412,1
34586.217598081,1
34586.221457721,1
34586.222209964,1
34586.222328752,1
34586.245782809,1
34586.246903058,1
34586.75099776,1
34586.75260609,1
34586.752681292,1
34586.755549114,1
34586.760950818,1
34586.944078657,1
34586.946372165,1
34587.10027893,1
34588.117193976,1
34588.629330184,1
34588.629406291,1
34588.630261442,1
34588.7845686,2
34591.241604923,2
34592.294315677,2
34592.294408585,2
34595.963344061,2
34595.963423195,2
34595.963602869,1
34597.277913906,2
34597.278108222,2
34610.292391375,1
34610.292566784,1
34612.35772035,1
34613.057187538,1
34620.183423229,1
34620.21085079,2
34621.234642188,2
34629.401018809,2
34636.006248551,1
34636.065406143,2
34636.115589494,1
34656.23424009,1
34660.914734613,2
34660.921017783,2
34660.926328508,2
34660.928895336,2
34668.19342587,2
34668.193585974,2
34668.193616417,2
34668.195797807,2
34668.20275945,2
34668.205784251,2
34669.274107243,2
34669.274236224,2
34669.274345913,1
34671.925378073,2
34681.228922656,2
34683.735041095,2
34683.735234208,2
34683.735690735,2
34683.735850817,2
34683.73606353,2
34683.736196031,2
34683.736317021,2
34683.736326942,2
34683.736723966,2
34683.736753968,2
34683.736769249,2
34706.322074283,2
34706.322213833,2
34711.249989702,2
34714.940665165,2
34715.411189335,2
34717.391476451,2
34717.490989527,2
34719.786645698,1
34723.596088531,2
34723.596516202,2
34723.629699914,1
34723.762451633,2
34724.774865922,2
34724.775037752,2
34724.775089017,1
34724.775123484,1
34725.649125999,1
34725.660952416,1
34725.661089522,1
34725.661123521,1
34726.115807136,1
34731.186550395,1
34731.18776683,1
34733.552651852,2
34733.553221539,2
34739.022412489,2
34739.022528013,2
34753.220283551,2
34756.678789786,2
34757.814005449,2
34759.416240945,2
34759.455388407,2
34759.494923265,2
34759.538906118,2
34759.575163847,2
34759.575392471,1
34759.693963769,2
34759.865377735,2
34759.891216509,2
34759.917047649,2
34759.946497924,2
34766.277625048,2
34766.427895248,1
34766.42840044,1
34766.440780098,1
34768.205251472,1
34768.205481264,1
34771.237316926,2
34771.3491123,2
34772.620080051,2
34772.620519515,2
34772.620557572,2
34772.620617763,2
34772.621667521,2
34772.621763937,2
34776.516113508,2
34776.519139673,2
34776.519230213,2
34776.519566622,2
34776.568778162,2
34776.568866196,2
34776.568962433,2
34776.569172513,2
34776.569271635,2
34777.428906777,2
34778.288149908,2
34778.922461143,2
34779.361602742,2
34780.118820749,2
34781.079202424,2
34781.253894043,1
34781.254266872,1
34781.456493384,1
34782.116195823,2
34782.98801943,2
34782.98813347,2
34782.989625766,2
34782.989934093,2
34783.134272557,2
34783.134424685,2
34783.134425769,2
34783.135303519,2
34783.13542658,2
34783.135461505,2
34783.13875587,2
34783.138820354,2
34783.138869004,2
34783.138914203,2
34783.138959265,2
34783.138997436,2
34783.156496408,1
34785.080858293,1
34787.607115684,1
34787.607215789,1
34787.60892874,1
34789.284779369,2
34795.374429942,2
34795.383440997,2
34795.385823741,2
34803.754699866,2
34804.649621622,2
34811.315521193,2
34811.319336095,1
34814.473705352,2
34814.475576824,2
34816.406067406,2
34816.408718162,2
34816.411976387,2
34816.412056933,2
34816.448640573,2
34816.449071993,2
34816.451909777,2
34816.452807213,2
34816.454661446,2
34816.455115509,2
34816.466085615,2
34816.468604237,2
34816.469520531,2
34817.235995951,1
34817.236088652,1
34817.236801664,1
34817.237034053,2
34824.68371087,1
34824.6839301,1
34828.900836639,1
34828.913846312,1
34829.014256458,2
34829.017083747,2
34831.245580915,2
34836.289494541,1
34836.297941463,1
34836.299902236,1
34836.316233625,1
34836.316328987,1
34836.316377475,1
34836.316385662,1
34836.316460607,2
34836.65071568,2
34836.67844661,2
34847.363518948,1
34847.382307548,1
34847.382327004,1
34847.382339579,1
34847.406688428,1
34847.423563248,1
34847.431779272,1
34848.549016958,2
34855.066237346,2
34860.435617683,2
34860.571004484,2
34861.063092634,1
34861.063186377,1
34861.063807589,1
34861.067117264,1
34861.067214526,1
34861.071240513,2
34861.072901799,1
34861.073133907,1
34861.07593362,2
34861.255647694,1
34861.877715713,1
34865.924364012,1
34874.895464689,2
34887.68427767,1
34887.68501203,1
34887.686840255,1
34887.687653785,1
34887.772727669,1
34889.144560053,1
34891.255250442,2
34892.022292137,1
34892.245922998,2
34892.245924939,2
34899.610609208,2
34899.747985522,2
34899.748100529,2
34899.748115235,2
34899.774149791,2
34903.72004187,2
34906.50013177,1
34907.546739197,2
34912.005760202,1
34918.070549991,2
34918.211821527,2
34918.213837004,2
34918.379259585,2
34921.260109268,2
34923.134864565,1
34924.429073385,2
34924.429277696,2
34924.429307752,1
34936.074015512,2
34936.075130208,2
34949.7179594,1
34949.718092508,1
34949.718113874,1
34949.718217358,1
34949.719087121,1
34949.719199241,1
34949.719641888,1
34957.497485562,1
34957.505270971,1
34957.505358227,1
34962.476311758,1
34962.476544822,1
34962.477693328,1
34962.478297132,1
34962.479022374,1
34962.479749986,1
34962.519250969,1
34962.519649523,1
34962.609601714,1
34962.612080066,1
34962.879735267,1
34963.281988628,1
34963.683693607,1
34963.683837039,1
34963.683840373,1
34963.684709745,1
34963.684845328,1
34963.684884337,1
34963.68571424,1
34964.100388738,1
34964.100529513,1
34964.501623121,1
34964.906667329,1
34965.30751342,1
34965.708151637,1
34965.800129712,2
34966.117670351,1
34966.777644412,2
34969.040173133,2
34969.045979399,2
34973.476084629,2
34979.56614188,1
34979.569617077,1
34979.609685241,1
34981.248794112,2
34983.496771276,1
34984.877545255,2
35004.15912064,2
35004.159929356,2
35004.15994691,2
35004.173205622,2
35004.17348327,2
35004.1735839,2
35004.173771026,1
35007.208651553,2
35007.210750355,2
35011.203007816,2
35011.203899897,2
35011.204176415,2
35011.204265227,2
35014.662678657,1
35014.662967182,1
35014.663346342,1
35014.663750744,1
35014.663769194,1
35014.670914927,1
35025.427289537,1
35025.427466478,1
35048.443037545,2
35050.094207012,2
35052.433889582,1
35052.433889582,1
35056.199435357,2
35066.621337365,1
35066.623872615,1
35066.624871884,1
35066.625121996,2
35071.255339243,2
35075.401358839,2
35075.401501437,2
35075.401502827,2
35075.402375701,2
35075.402507989,2
35075.402544664,2
35075.772792958,2
35078.203056317,2
35080.505232284,2
35080.505914543,2
35080.505992975,1
35082.546932861,1
35083.655828796,1
35083.657376084,1
35085.211680516,2
35094.829218627,1
35096.18605782,2
35099.020483481,2
35104.675703985,2
35104.675889162,2
35104.676421006,2
35104.677958186,2
35104.678100352,2
35104.678362045,1
35116.310531794,2
35122.992191086,2
35123.198796089,2
35123.207545603,2
35127.087807563,1
35130.482866772,1
35130.484134246,1
35132.141808858,2
35135.094144052,2
35135.096307857,2
35144.635175598,1
35144.636143982,1
35144.636396933,1
35145.179511,2
35145.180788442,2
35145.181158294,2
35145.181235095,2
35145.181281343,2
35151.615743235,2
35151.617439987,2
35151.617564974,2
35151.955800005,2
35153.186115849,2
35153.18866216,2
35154.891744532,2
35159.190735466,2
35162.192858588,2
35167.176153573,1
35167.176225705,1
35167.176281104,1
35169.316434563,2
35169.319856689,2
35185.08041287,1
35185.08364464,1
35185.08374326,1
35185.083894529,1
35185.127457116,1
35185.127596448,1
35186.309356483,1
35186.309946294,1
35186.310594181,1
35192.983055069,2
35196.875506323,2
35207.830670563,2
35207.831108562,2
35207.831463743,2
35212.768695321,2
35216.906853523,2
35218.456764731,2
35221.705761569,1
35221.813352124,1
35224.215214938,1
35235.913291879,1
35279.225506997,1
35288.312443425,2
35288.317062005,2
35288.342984448,2
35288.343471237,2
35288.711006905,2
35288.809993748,2
35288.849958517,2
35289.018063341,2
35289.137954841,2
35289.138048302,2
35289.140114098,2
35289.140211797,2
35289.140394158,2
35305.742728193,1
35305.761579112,1
35305.781214196,1
35305.813751109,1
35305.833475746,1
35305.864207755,1
35305.893808979,1
35305.916613508,1
35305.93929231,1
35305.972440946,1
35305.995386349,1
35306.046318683,1
35306.087523646,1
35306.087966846,1
35306.137349025,2
35308.795798284,1
35315.30655442,2
35315.308255577,2
35315.311005086,2
35315.31134587,2
35315.311506884,2
35315.311604811,2
35315.311612883,2
35315.431860216,1
35329.229168152,1
35329.240564663,2
35329.454224053,2
35329.490114883,2
35344.029979716,1
35348.483507011,1
35348.483655464,1
35348.494690788,1
35348.494781133,1
35348.497393153,1
35348.497411611,1
35348.497535371,1
35348.497558264,1
35348.497895421,1
35348.498472019,1
35348.498519158,1
35354.325685332,2
35358.128015496,2
35358.230937552,1
35358.925339602,1
35359.035958444,1
35359.125467688,2
35369.343396682,2
35370.264867704,2
35370.265302686,2
35370.432654668,1
35371.842003092,2
35371.849681404,2
35371.875427998,2
35372.173540629,2
35384.353408538,2
35391.928974831,2
35393.835023297,2
35394.191355689,2
35394.193556176,2
35394.382921609,2
35398.114072766,2
35398.784062663,2
35398.784152397,2
35398.784346962,2
35400.180055675,2
35400.406311847,2
35400.600072353,2
35400.768569332,2
35401.906302365,2
35405.646015233,1
35406.285658189,1
35406.303053238,2
35406.397650256,1
35412.177840087,2
35412.573529799,2
35420.930990439,2
35420.932384127,2
35421.069524007,2
35421.18868379,2
35421.362067261,2
35421.563257688,2
35421.763975379,2
35421.76488743,2
35421.86139799,2
35430.299875286,2
35430.300000235,2
35430.300766677,2
35430.300863181,2
35430.300898042,2
35430.300965523,2
35430.3009914,2
35430.319997144,1
35430.65393307,2
35430.654853765,2
35430.655747928,2
35430.657001781,2
35430.658889332,2
35431.058789639,2
35431.059216301,2
35431.064423652,2
35431.150993045,2
35433.194397444,2
35433.194560259,2
35433.196561046,1
35433.196620664,1
35433.5518411,2
35440.036845315,1
35440.037376669,1
35440.037447613,1
35440.058014816,2
35440.171072891,1
35440.231263127,2
35462.619066901,2
35462.843387425,2
35463.209898442,2
35465.044517149,2
35465.044817786,2
35465.044999263,2
35465.045376296,2
35465.045527309,2
35465.045610216,2
35465.045744317,1
35466.211467031,2
35466.212367804,2
35466.212459431,2
35466.213074758,2
35469.214282245,2
35470.164980491,2
35472.215324269,2
35476.761065737,2
35485.031238011,1
35485.287066864,1
35485.287140685,1
35485.292398374,1
35485.292720102,1
35485.293834616,1
35485.294334577,1
35485.294433091,1
35485.462601695,1
35485.519781626,2
35485.637441671,2
35485.716823174,2
35486.010903558,2
35486.112601683,2
35486.115403055,2
35486.412200776,2
35486.41393281,2
35486.414161031,2
35486.414287174,2
35487.512018028,2
35487.773107429,2
35487.775079548,2
35487.78232287,2
35487.784081178,2
35488.713962731,2
35489.435229446,2
35489.444494033,2
35495.492498074,1
35495.496041553,1
35495.496862202,1
35495.497282691,1
35495.497422618,1
35497.209631147,2
35519.330464334,1
35519.503515897,1
35519.507825756,1
35528.128305304,1
35545.445161241,2
35552.03695255,2
35552.038629306,2
35552.039346326,2
35552.041473127,2
35552.054599049,2
35552.069268602,2
35557.829539533,2
35557.851676549,2
35557.858077535,2
35557.861335634,2
35557.861767115,2
35557.861880408,2
35557.861992897,2
35557.864113706,2
35557.864135243,1
35557.864356546,2
35557.864460391,2
35563.892872531,1
35563.893114127,1
35566.571527952,1
35566.572717106,1
35566.576925039,1
35567.576260618,1
35567.576420161,1
35567.577770128,1
35567.578342201,1
35568.262620801,2
35578.637728261,1
35578.638187185,1
35578.638267076,1
35580.293268946,2
35580.296903385,2
35580.297014936,2
35589.907274684,2
35614.319459077,1
35614.323079372,1
35614.323244671,1
35614.323426351,1
35614.325527514,1
35614.325630636,1
35614.325751522,1
35614.326114437,1
35614.326259599,1
35614.326272482,1
35614.326399675,1
35614.328771227,2
35614.36709668,2
35635.451914288,2
35635.457038321,2
35649.882613973,1
35649.90146537,1
35649.976783322,1
35649.980190059,1
35653.056966148,1
35653.101374763,1
35653.201287571,1
35654.661919941,2
35655.11961084,2
35655.901420609,1
35655.947890977,2
35655.949303317,2
35656.319327098,2
35656.877016785,2
35658.07052163,2
35658.072021719,2
35658.072867089,2
35658.075304417,2
35658.075951017,2
35658.076721202,2
35658.078893528,2
35658.080205219,2
35658.980116264,2
35658.980191589,2
35677.104754685,2
35680.343576969,1
35680.344608941,1
35682.175670203,1
35682.176868887,1
35682.17719571,1
35682.291926723,2
35707.867763589,2
35707.869794127,2
35717.029376243,1
35752.844884748,2
35752.848051187,1
35767.619975515,2
35767.620633593,2
35767.620666357,2
35767.620751504,2
35767.624234433,2
35767.624286488,2
35791.125910906,2
35791.142840957,2
35791.145990269,1
35796.062438786,2
35796.062613075,2
35796.128326158,2
35797.365396218,2
35804.250593576,2
35804.25115954,2
35808.751327425,2
35814.621885031,1
35814.622688878,1
35814.624822135,1
35814.627919307,1
35814.628070949,1
35814.629139501,1
35814.629391535,1
35814.630292074,1
35815.037450471,2
35834.035382735,1
35836.523051244,1
35836.573393237,1
35837.236929215,1
35837.237404665,1
35837.237474786,1
35837.237500108,2
35837.237644804,1
35837.26019748,2
35837.657166557,2
35837.763217406,2
35838.285791718,1
35838.285872095,1
35838.777003155,1
35840.891352899,1
35861.911791355,1
35861.911886715,1
35861.912033922,2
35861.96449016,2
35864.249006987,2
35864.249091022,2
35864.249253624,2
35899.042912619,1
35899.043033062,1
35900.135712555,1
35900.224755122,1
35900.224998327,1
35900.22500242,2
35901.562262589,1
35901.714092254,1
35902.343960983,1
35904.708388054,2
35904.708936485,1
35924.252356206,2
35945.897569051,2
35946.058036151,2
35948.228931336,1
35969.728899721,2
35974.405256876,2
35974.406641089,2
35974.406735451,2
35974.408123839,2
35974.408444947,2
35974.713837303,2
35988.681191855,2
35988.681337406,2
35988.681450905,2
35988.681547749,2
35988.681554316,2
36000.41861686,2
36000.419575196,2
36000.420770448,2
36000.446010722,2
36000.446848523,2
36000.450083803,2
36000.465199919,2
36000.465486736,2
36000.469515718,2
36000.477622948,2
36000.553476418,2
36000.558470466,2
36000.562687508,2
36000.739418022,2
36000.767682239,2
36000.813949972,2
36000.844117615,2
36000.848999407,2
36000.868044498,2
36000.96899804,2
36000.986296759,2
36000.987372814,2
36001.059665351,2
36001.059808966,2
36001.059968432,2
36001.069947011,2
36001.070391317,2
36001.655495704,1
36001.695988766,1
36001.69999179,2
36001.700077555,2
36001.700237672,2
36001.700297607,2
36001.700351108,2
36001.700410586,2
36001.785768972,2
36002.110760027,2
36002.74514362,2
36002.747222318,1
36004.55430436,2
36004.554337094,2
36004.556868978,2
36004.560512111,2
36004.560940452,2
36004.609366195,2
36004.657756054,2
36004.663584597,2
36006.566561975,1
36006.56688812,1
36007.441574421,2
36007.441742357,2
36007.445678856,2
36008.71790729,2
36008.737777293,2
36010.138334193,1
36010.259128009,2
36012.23961821,1
36012.325496637,1
36012.916164556,1
36012.921765398,1
36012.947717477,1
36014.979953281,2
36017.334157489,1
36019.884249296,1
36023.35937588,1
36023.627122676,2
36023.62751668,2
36024.355728034,1
36024.356257839,1
36024.356421534,1
36024.356506694,1
36024.678667931,1
36024.678778778,1
36036.728009865,1
36036.732275873,1
36036.749408298,1
36045.923721354,1
36045.924002112,1
36046.161995238,2
36048.196046223,2
36048.493795315,2
36048.751547533,2
